chrom,date,feat0,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16
22,11075000,0.1784932365522713,0.1640810684204101,0.3040505546569824,0.2369046903228759,0.2904231661115374,0.9876800162760416,0.49273,1.0,-3.68889,0.019675655193138356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028367262032369958,0.08465362391404943,0.12392531795202355,0.17417701588324436,0.22124350836293843,0.20733470274355303,0.14062291391868287
22,11125000,0.0,0.0,0.0025530525207519,0.0021890159606933,0.0032163955688476,0.0019978671264648,0.43791,1.0,-0.853451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1505004446560136,0.1374198421864379,0.022595899393659483,0.10714974369294532,0.2630809780185512,0.23544837618206774,0.08380471587032483
22,11175000,0.0,0.0,0.0,0.0,0.0,0.0019978604125976,0.49191,0.0,0.146221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027313847728770855,0.21281812359903252,0.19302431870914932,0.041539911396311927,0.11598082782727512,0.23720255357271938,0.16353525167430502,0.008585165492435817
22,11225000,0.0523436568424619,0.0873534236642292,0.100125634790148,0.1145016582775116,0.108403566222872,0.2971710947608947,0.38165,1.0,-2.82262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023600080219826222,0.12952367030302117,0.17644313428293243,0.181030347179792,0.20290022602343086,0.17406239539858356,0.09088166431164431,0.02155848228076939
22,11275000,0.0754506917230014,0.1756332283830642,0.1839049008805411,0.1855215097522735,0.1589349406392233,0.3679864609845479,0.46452,0.0,-3.24071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035335307217943326,0.1053503363744197,0.16284064947122573,0.22219103018993508,0.2194428809426545,0.14288404479994066,0.07282730582206903,0.039128445181811924
22,11325000,0.2514158798638705,0.5758418481881278,0.5316510909816197,0.4878047019958496,0.4526051154654367,0.963277034573025,0.41352,0.0,-3.93096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05570321624885987,0.11050463371142685,0.1584461064696712,0.21394050027224404,0.20765548822353874,0.1333588560464207,0.07334414840467157,0.04704705062316702
22,11375000,0.1350112339730098,0.3183621943446568,0.3330031108965192,0.275598346710205,0.2827296296255929,0.5793626191541884,0.4313,0.0,-3.93191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155187910159521,0.07026069421591287,0.14417029944101709,0.24533192680380206,0.23842258092569862,0.13553805575051073,0.07101012664447189,0.06371443711699154
22,11425000,0.00164921875,0.0011971451568603,0.0025530532836914,0.0025481978547573,0.0042878591918945,0.010403181376987,0.4664,0.0,-0.853451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00453462759053745,0.03011117337919862,0.13405586234844716,0.29252010397468936,0.2868456975402047,0.14159585271414948,0.056716713609853635,0.053619968842919634
22,11475000,0.00164921875,0.0083795072174072,0.0063825302124023,0.0123051838457584,0.0096486838531494,0.015800390698115,0.41843,1.0,-1.85312,0.0034567562744281266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01053775750488327,0.04035163286396387,0.14074690808626678,0.2938031070232194,0.28409505847805655,0.1364256401643577,0.048394295111906016,0.04218884449291824
22,11525000,0.0137677617829421,0.0411230106353759,0.0567344261169433,0.0367905949497222,0.0541849124908447,0.1290590204948849,0.49523,0.0,-5.17507,0.011699957740032884,0.006533600623295212,0.0,0.0,0.0,0.0,0.0,0.0,0.03895472542155302,0.08608695000050261,0.15776315008672956,0.25263222637178734,0.2352193605279029,0.12269248884159144,0.05002218627058106,0.03839535411602391
22,11575000,0.2765806439787766,0.4649971421269008,0.5525250474112374,0.4668851146888733,0.5445037318311419,1.123198625386556,0.41954,0.0,-3.94291,0.0230413073542644,0.006982787937702035,0.0,0.0,0.0,0.0,0.0,0.0,0.06430386191331317,0.12618400283273812,0.1676796315321989,0.1981116516501643,0.17751211620854235,0.11308184860404596,0.06648961896457124,0.0566131730024595
22,11625000,0.259960234375,0.2905333921595982,0.4180221524483817,0.2989264239501953,0.3895372443498883,1.0023915869140625,0.49528,0.0,-4.25718,0.008032920217962211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040831287077765434,0.09940778242641268,0.14378804425070993,0.18549743255881812,0.18949244612517618,0.1482752545095447,0.10446256657700272,0.08021226625660802
22,11675000,0.0064974582474807,0.0052455266291754,0.0161312096241542,0.0072515597724914,0.0207783005428314,0.0517558853530883,0.4827,0.0,-2.17499,0.004414808891229541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011411081133830998,0.0712211274195889,0.10807008773602059,0.15149363671433608,0.18474354944212554,0.187886227267177,0.16148719123034805,0.11927229016534323
22,11725000,0.0066964794356247,0.0127112018864495,0.0157834061595371,0.0157346450614929,0.0103110683536529,0.0321424383163452,0.48269,0.0,-3.02312,0.00799411039095293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049596681474038694,0.08322857304306826,0.12014113202788043,0.17696927619496686,0.21913426571600195,0.20318841323828898,0.13974754791480182
22,11775000,0.0047486537985966,0.0298619076974051,0.0374814485822405,0.0375419313049316,0.0313753520747593,0.1092222729831271,0.43937,0.0,-2.85308,0.0116786177741323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03834288044953633,0.08253177188980475,0.09810160789277297,0.16570980741581368,0.23601137917127535,0.22137427128522966,0.14624966412143497
22,11825000,0.0282360736794307,0.0546396694745336,0.0633031459372384,0.0493231426191329,0.058626377207211,0.1826577041286892,0.43866,1.0,-2.3555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020262336163074043,0.09402885973661121,0.15492140616875788,0.20777874862691242,0.21931862213431835,0.17961551633813735,0.12407451083218869
22,11875000,0.0238255750406199,0.0362495704415866,0.0603653612300327,0.0508420560121536,0.0468259798778806,0.1587504430643717,0.37402,1.0,-4.31258,0.007167384678148515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019124064546813976,0.1101499049537767,0.22967409525474994,0.25735435434529425,0.18211470189103823,0.11302640275469049,0.08138909157548786
22,11925000,0.0561816868985932,0.0919276673616681,0.1477823494229998,0.0990943075561523,0.1230327990095956,0.3637151367017958,0.43336,1.0,-3.09244,0.015152265894914398,0.0007739713874384179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014066188612114268,0.11286262437900137,0.2494390989995618,0.2738078114964559,0.1773925748949032,0.09511882479310804,0.061386639542502716
22,11975000,0.0321428430412555,0.041062844265529,0.06723214856284,0.0521785234451293,0.0517656716401236,0.1534579013739691,0.46103,0.0,-4.17498,0.03648798123969884,0.016653267004626906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01931887306880407,0.10621948959246381,0.21564940551506978,0.2430979593390072,0.17989528477317457,0.11206357201571372,0.07061416745144117
22,12025000,0.0493692675886483,0.0963567274965558,0.1394859126390729,0.1062041744041442,0.1388151522064209,0.3055088860405816,0.44187,0.0,-5.15683,0.040683595306323234,0.012763537491840442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026924736278709872,0.10646217710344634,0.20877181748412912,0.23102503718359654,0.17284838865138039,0.11580319032287818,0.08471752017769589
22,12075000,0.027991126698461,0.051757735949925,0.0908179100200108,0.0693763837623596,0.0692154194886343,0.184874298570421,0.38328,0.0,-4.98243,0.03350803392861967,0.010188788916542842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02479587307867109,0.10739718936123697,0.2315828321254903,0.2514993167271041,0.16573261918492696,0.09827020603107205,0.07702514064633596
22,12125000,0.0174554861344962,0.0260786364637102,0.0508112853581564,0.0302176916122436,0.03674181350708,0.1332074128468831,0.40666,0.0,-4.17509,0.0321102423937753,0.013854956257924954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019150481952365517,0.10355144442706149,0.2280481202055,0.2518343351752233,0.16996677938664445,0.10239205589345662,0.0790915843080484
22,12175000,0.0545393538481613,0.101632433983939,0.1516555349663325,0.1167133514785766,0.1447396830613272,0.4058088397979736,0.4412,0.0,-3.60787,0.020813929849403393,0.004319569328559913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016219861244382155,0.09761238763091126,0.1978772416827442,0.228699676059647,0.1896894748688755,0.14012427939237104,0.10464357994310541
22,12225000,0.0533455207351158,0.093765154963902,0.1528566322544643,0.1370813259887695,0.134357241734096,0.3473437316894531,0.43064,0.0,-3.29039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023954522438806834,0.09039027583207611,0.1389562668323483,0.1806679788620485,0.22409602115892965,0.2021292326269637,0.1398057022488269
22,12275000,0.0190941336901434,0.0391167336164202,0.0480210038103376,0.0287935500335693,0.0370489080592564,0.0993779838816324,0.4531,0.0,-4.17509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0726294549482957,0.09886598130621145,0.09204030946701251,0.1382252114010301,0.22751212327339215,0.22070332471397616,0.15002359489008188
22,12325000,0.0435791014783135,0.0796617288453238,0.0839599787684849,0.0563250999069213,0.0861617767660958,0.199833752178616,0.37846,0.0,-4.55349,0.006620074176284801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01873649629005249,0.09547506096823025,0.12244331834078107,0.12394385701925965,0.15282458749805772,0.18981570110705673,0.1691344425085054,0.12100646209177193
22,12375000,0.1354143391155374,0.1986183826310293,0.3788792507498605,0.2687590710067749,0.3251690783582415,0.5552528032853867,0.37356,0.0,-3.53479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028503631268566323,0.09143867143798863,0.13951070860657802,0.18426579855166633,0.19744364993460284,0.1633295994976217,0.11488297862694058,0.08062496207603559
22,12425000,0.122602154414736,0.2885518341064453,0.4130300925990513,0.2848770051574707,0.3572110498046875,0.588111676703559,0.3926,0.0,-3.69031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029451440506884887,0.09339893441194083,0.13885982786284262,0.19105400709639728,0.20545711804779868,0.1609391203783065,0.10679428501362437,0.07404526668220485
22,12475000,0.0266764801393706,0.0319401905005318,0.053350506526402,0.0505140545272827,0.052398596256801,0.0829055841064453,0.4708,0.0,-2.88274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052079716533097606,0.13353244628317762,0.12972170245491793,0.11395361158687602,0.14208042931758794,0.17448077389159636,0.1500225988543949,0.1041287210783516
22,12525000,0.0433499320668187,0.0913082138361249,0.1558489166859218,0.0879267319107055,0.1251533299473353,0.1454202477349175,0.36918,0.0,-2.67894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09401592793870249,0.17073067389370034,0.13953107302200413,0.08004993259222438,0.09730444316071665,0.162099514419132,0.15355556040147184,0.10271287457204821
22,12575000,0.1064477043204472,0.2562813557951791,0.2361026300103323,0.1984700617980957,0.1983192529950823,0.4016636139594184,0.38738,0.0,-3.44543,0.013979070238013485,0.0,0.0,0.0,0.0,0.0,0.0,0.0017853854398055832,0.08246507800341918,0.145015021905296,0.14879448970407488,0.1405603456771142,0.1417326765046576,0.1417813871705866,0.11107939570929902,0.07280714964773351
22,12625000,0.1793979495134025,0.4308419244384766,0.413311689453125,0.3796562752532958,0.3801526708984375,0.7043813598632812,0.3964,1.0,-3.13238,0.016940418891795386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03922965568418509,0.09578088067259728,0.13056537260114348,0.1730791003233156,0.18492784679856136,0.15830869453979315,0.11846790927440405,0.08270012121420459
22,12675000,0.0727289248972925,0.0836183672223772,0.1566855146135602,0.1187181520080566,0.1272921751839774,0.3904467923990885,0.4942,0.0,-3.71546,0.020619923818787727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04784150340586131,0.10364274353600754,0.17461442241472117,0.2057042586330717,0.1860954660704986,0.14940746790339124,0.11207421421766078
22,12725000,0.068383897978684,0.1211420331682477,0.1852511064801897,0.1656031868743896,0.1751593482535226,0.4697829732259115,0.42304,0.0,-4.16042,0.036029498241463294,0.011053416049931056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02695190224551407,0.08336340970051213,0.14719553943796265,0.1874349179333703,0.19454162794973584,0.1756549154304291,0.13777477301108157
22,12775000,0.0155254037896518,0.0389699236188616,0.0760447446986607,0.0525408306884765,0.0712825718470982,0.1446690798611111,0.46726,0.0,-3.47752,0.029072745550779513,0.0045535668945524636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250387046584379,0.08757536357140076,0.15385619961201927,0.19003377361432935,0.19728057854096584,0.17758848416355613,0.13500058339395873
22,12825000,0.0141612438543911,0.0148873798479352,0.0503342244175502,0.0317446020507812,0.0487701796177455,0.1160077658420139,0.47025,0.0,-4.55359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05372450367307884,0.13626234990823397,0.23385611532124523,0.24871992938755358,0.18469268099356378,0.1051499035254708,0.03759451719085387
22,12875000,0.00164921875,0.0041822348812648,0.0036158173390797,0.0052167504310607,0.0039293418557303,0.0152011520703633,0.41207,0.0,-1.4383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026024877069604373,0.07516687884043316,0.16097114712314492,0.2629280251218471,0.2696095673885693,0.15841488577068868,0.04688461868571249,0.0
22,12925000,0.00164921875,0.0018029846927097,0.0014902068308421,0.0024456053733825,0.0025029266684395,0.0087703793017069,0.4876,0.0,-0.853451,0.0,0.0,0.0,0.0,0.0,0.005843116325072375,0.015374439336782909,0.023240282432646805,0.041545880486279885,0.0763891961450203,0.14317767202264622,0.228897491019032,0.25082907529999654,0.1563610070198908,0.050144493366370405,0.008197346546261742
22,12975000,0.0,0.0,0.0,0.0,0.0,0.0,0.40954,0.0,0.146221,0.0,0.0,0.0,0.008639642273319596,0.05191965007570747,0.04090554981581942,0.0037258760644542427,0.006231529886538415,0.020899398954521666,0.03957418064645475,0.09703310470945056,0.17463708674257644,0.2135721624016501,0.17077316407511176,0.1057416600089178,0.06634699434547797
22,15125000,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.146221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025203372674694795,0.11697006804373192,0.0,0.1010635784026565,0.42198920221449165,0.33477377866442515,0.0
22,15175000,0.0131942858886718,0.0396333295549665,0.0516451430620466,0.0344110149383544,0.03914972882952,0.0813593291219075,0.38174,0.0,-5.06259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10975259385249657,0.16322100170868278,0.05275408680099415,0.08856444996577842,0.30244467671193526,0.2647805569176904,0.018482634042422487
22,15225000,0.008246626586914,0.0089344971231051,0.0187416057491302,0.0116513242530822,0.011924780044215,0.0392181327141655,0.38356,0.0,-3.17512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04155983821356788,0.1414014398387861,0.16999218783453895,0.0727387748342505,0.06971293906555878,0.21569687562012246,0.22187340008288753,0.06702454451028773
22,15275000,0.0078622794105266,0.0092257666495868,0.0308202147797175,0.015936145324707,0.0114489090187208,0.0453388308122423,0.37858,4.0,-3.17512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020097340341571193,0.1545268555281319,0.17429630495669252,0.0620742521873116,0.0487724818820176,0.18843817165077037,0.22657931998434686,0.12521527346915795
22,15325000,0.0238644467005236,0.0362573901353563,0.06124623683112,0.0438051713848114,0.0586809371675763,0.1845710303073459,0.3558,3.0,-4.9406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1516066223672795,0.16059194388651277,0.05665190578971633,0.06182521632160608,0.1902994186903558,0.22295349951587504,0.15607139342865456
22,15375000,0.041522595677869,0.0925720521967751,0.1296022292654854,0.0691943231105804,0.1020712143216814,0.2603325139957004,0.452,1.0,-4.5395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030027689613566777,0.14019954026854167,0.14651836989025732,0.0856542450426933,0.09974822480682831,0.18093525509744723,0.1860883281978065,0.13082834708285873
22,15425000,0.0242021071364961,0.0923129422433035,0.1139223706327166,0.0671804771471023,0.1067233438927786,0.2505601644346449,0.45734,0.0,-4.66037,0.0006028353606268202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028181484020868435,0.12199646787332896,0.14247435887668672,0.11652208395635345,0.13054195144159866,0.18251158202388185,0.16985292012319095,0.10731631632346413
22,15475000,0.0306079748071473,0.0746899380847386,0.0934813365827287,0.0538835409688949,0.0775671186556135,0.1809044775687323,0.411,1.0,-5.68602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10671237542219102,0.14319349944333662,0.11781362524260772,0.14263224243817668,0.20493698138869382,0.18345624213998554,0.10125503392500848
22,15525000,0.0154260689847222,0.0521009568214416,0.0661307916913713,0.0488233967018127,0.0632710409927368,0.1443047306908501,0.40132,2.0,-2.95734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10564152757960754,0.13291785743969448,0.0552984686641214,0.10228987777737783,0.23590311282699236,0.23723103346050625,0.13071812225170015
22,15575000,0.0286785851629849,0.0643315260314941,0.0755419988468715,0.0466458264160156,0.0526987013462611,0.1532152207946777,0.40608,6.0,-4.40764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1011877736172111,0.11942469081152507,0.03619065825558012,0.08803324345254232,0.2423656400820166,0.2596008973616741,0.15319709641945065
22,15625000,0.0629400277078562,0.111330112893922,0.1108516038118089,0.1077538547706604,0.1178743947029113,0.2766591775343153,0.431,5.0,-3.89738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07767152114104496,0.10712030637003897,0.0744038346456162,0.11764473435473137,0.23104952002305792,0.24225277304884468,0.1498573104166659
22,15675000,0.057614637977337,0.089576629103933,0.1559924526119232,0.1053233509635925,0.1280746335656302,0.3030311263020833,0.40564,2.0,-4.24532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4939112887683404e-05,0.0893690416926369,0.11241222268760911,0.08094924673692064,0.1151061912291814,0.2139695363780179,0.23150917116744443,0.15663965099530186
22,15725000,0.0447641537028345,0.067401528635025,0.0843083886459895,0.0892724307250976,0.0717594917052132,0.2011097284613715,0.42326,6.0,-3.78374,0.004228524084961509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385731843678908,0.1384674525672396,0.1290569143948455,0.05076868824694775,0.06607205428299015,0.18133663722301804,0.22198751997187044,0.16950902486023622
22,15775000,0.1013910553452064,0.0795672277518681,0.1136191809558868,0.1228544176292419,0.1780762133952549,0.1927052009412977,0.4271,4.0,-2.68587,0.025673648038533756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07077134154076421,0.17626470546184947,0.13637140571230782,0.021516624202916553,0.03059391110059376,0.17070327284011602,0.21558791860237875,0.15251717250053964
22,15825000,0.04841709067246,0.0846619667761666,0.13233758959089,0.088142252292633,0.0973653421837942,0.223940069571601,0.40602,4.0,-2.68305,0.012291770695090605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08123464064902584,0.17783798061814932,0.11391122882923391,0.0,0.008323939956852352,0.19839262402372213,0.25601666462766476,0.15199115060026105
22,15875000,0.0277097079152074,0.0469634854561942,0.0483660968426295,0.058376157836914,0.0500072281701224,0.1273934193547566,0.4117,2.0,-2.59001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07939742906284511,0.15558743116262516,0.11164532485319258,0.029367911183120116,0.05724202320437966,0.1968232379871366,0.23469170910310644,0.1352449334435944
22,15925000,0.1548170743560791,0.2313967831747872,0.2321428721891131,0.229744571609497,0.2675043579047066,0.5066051170942517,0.43298,2.0,-2.9891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05818133672785994,0.10161204753598824,0.14338054520779633,0.19611730334051605,0.19620914963732142,0.1439352648931323,0.0968477477612097,0.06371660489617607
22,15975000,0.0327926832501641,0.0360220043127877,0.0455377181325639,0.049588003616333,0.0593169324002947,0.0786193447070651,0.37178,0.0,-2.49688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006649139631300752,0.053114210684382275,0.0877895601842319,0.1546313473320833,0.24608648167464875,0.23776683848713662,0.12751200998623516,0.051195090846610655,0.03525532117337051
22,16025000,0.1188865367994637,0.1947113056291852,0.2971376847512381,0.2476159451293945,0.2415000398254394,0.359936315138075,0.37388,0.0,-3.83696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004963717124870611,0.060913308063646164,0.10017101564184307,0.15848505896836176,0.2396447729800849,0.22993979947974205,0.12506334605272348,0.0496046132708058,0.031214368417922182
22,16075000,0.1853958019966914,0.3130760783604213,0.4491021940721784,0.3214251009368896,0.3556294243512835,0.6147294472588434,0.37172,0.0,-3.53553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07239687816316635,0.12865220852205275,0.16366797000695862,0.20408378073914338,0.19382625941990736,0.1297210868622106,0.07018594214201172,0.03746587414454924
22,16125000,0.156493226307836,0.2392890127018519,0.323737494027274,0.2867947252273559,0.2903042200469971,0.5037753651089139,0.38396,1.0,-4.1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06042742855345158,0.12797855284136822,0.16437443104384167,0.19068613285192243,0.1825546969148208,0.13899588110591185,0.08721042546140902,0.04777245122727455
22,16175000,0.1463257767039331,0.2891072127096993,0.382223210797991,0.271174884223938,0.3624594963618687,0.8041566743469238,0.3651,0.0,-4.36604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038575043334994064,0.11185503244599368,0.15783384507873993,0.18782878294539068,0.1880021277530822,0.15320480572551506,0.10218966192886265,0.06051070078742177
22,16225000,0.1464776706616632,0.286565375943865,0.4002730594526019,0.3234997721099854,0.3718302255575997,0.948237409125434,0.38918,0.0,-4.30005,0.005498609057007592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019796694164766256,0.09409679194404484,0.1478226271611209,0.18594567281012261,0.19395558297571538,0.16363462014563493,0.1144176767383877,0.07483172500319982
22,16275000,0.1049500016679435,0.2063043248530796,0.3578905069623675,0.2196752486419677,0.3244292539869036,0.7517496129353841,0.42442,0.0,-4.20347,0.011896706789641042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010407131551242167,0.07079732213292876,0.1438374278106403,0.21817746326647405,0.22470027420973315,0.15853526573301624,0.09556178475126527,0.06608662375505903
22,16325000,0.0386711066292072,0.0739013934093713,0.1332238430111748,0.0733442933547496,0.1193115616233008,0.2255299845192167,0.37744,0.0,-3.17494,0.015511938087237595,0.008635373038607933,0.0,0.0,0.0,0.0,0.0,0.0,0.008459977404103739,0.05745220475221959,0.14493745897807003,0.24629608858566304,0.24777534257067882,0.14967077698448666,0.0725506833632417,0.04871015623569091
22,16375000,0.0456663422328028,0.0471595996653182,0.0729061285202843,0.0580833014786243,0.0769619512660162,0.1770125318585501,0.40882,1.0,-6.22817,0.012632898177081247,0.00790189853379461,0.0,0.0,0.0,0.0,0.0,0.0,0.012785250751698335,0.06343478402392508,0.15007051235569116,0.24900884723661762,0.2472928938105082,0.14799006641017592,0.06791479176043534,0.04096805694007238
22,16425000,0.1112213982522898,0.2726609882790701,0.2913279349245344,0.2209606426811218,0.2691869255338396,0.4241177635362413,0.3774,3.0,-4.1009,0.003029129549418816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021294130033296787,0.09001724343588302,0.16124215445409337,0.22833909159571944,0.22607379822006798,0.1540791820651536,0.07812294526028517,0.03780232538608181
