chrom,date,feat0,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16
9,4025000,0.9997499585151672,1.819890379905701,1.3369808197021484,1.3692803382873535,1.4571831226348877,2.356213331222534,0.38038,0.0,-1.99927,0.009141547773144928,0.00345130606012333,0.0,0.0,0.0,0.0,0.00887409046031235,0.040904787540321376,0.08738162012243166,0.13086347185101496,0.16094385511268056,0.17187361826254294,0.15358055796811695,0.11601792467147039,0.07322453162869522,0.04374268854914539
9,4075000,1.1150643825531006,1.6716785430908203,1.3546772003173828,1.35663104057312,1.417385816574097,2.2295539379119877,0.39298,0.0,-1.83126,0.00816246298573537,0.003297571225684492,0.00016984957974248405,0.0,0.0,0.0,0.007808386285839138,0.03817911099473946,0.08445275257717308,0.12997472872526744,0.1618142685922662,0.17325277161482477,0.155417939658089,0.1186636678627065,0.07508644029457139,0.04372004960336064
9,4125000,1.1170034408569336,1.9253109693527224,1.3632535934448242,1.4785645008087158,1.3628990650177002,2.234081983566284,0.38538,0.0,-2.06041,0.010116663739961325,0.004476138487667397,0.0005165957475231194,0.0,0.0,0.0,0.008561174987922698,0.0390859105807398,0.0841933506079006,0.12802631780112395,0.15925047681518253,0.17062515881122217,0.15357946387717586,0.11845235746159362,0.07673831653594004,0.0463780745460469
9,4175000,1.1289960145950315,1.7737302780151367,1.3515429496765137,1.3281526565551758,1.4325052499771118,2.25357723236084,0.3905,0.0,-1.84349,0.010580652604842278,0.0047172182782530105,0.0005684413500480176,0.0,0.0,0.0,0.00980806839752961,0.04177599003788714,0.08650973742117038,0.12812612404563345,0.15818833257691284,0.16912790166766195,0.15188578801656055,0.11672305316363138,0.0758000258074857,0.046188666632383725
9,4225000,1.021292805671692,1.577055811882019,1.1533573865890503,1.1285178661346436,1.2915383577346802,2.036018848419189,0.41684,0.0,-1.78154,0.010744200578453439,0.0046841227536667486,0.000493832332429201,0.0,0.0,0.0,0.01078743144974245,0.04378826830456062,0.08813151467228447,0.12847508234766064,0.15803774749150012,0.16856727549930545,0.15079583663488635,0.11541820654897603,0.07471710741494246,0.04535937397159201
9,4275000,1.0286556482315063,1.6926417350769043,1.6504024267196655,1.341394543647766,1.358599305152893,2.6390748023986816,0.39422,2.0,-1.93635,0.010849345477950289,0.0046082375583667776,0.0004029076669616939,0.0,0.0,0.00018935826431559983,0.012610576656708325,0.04636490508500747,0.0893131518589237,0.1277128278583385,0.15627208734845718,0.16650427635481302,0.1499650363672246,0.11594484149013654,0.0748464142736723,0.04441603373912405
9,4325000,1.4706817865371704,1.9362365007400515,1.9480568170547483,1.869454860687256,1.7298784255981443,2.527107000350952,0.37804,2.0,-1.7691,0.011402404295053233,0.005382030447984026,0.000847369054335078,0.0,0.0,0.0003337739127254119,0.01403201787643187,0.04849154000908748,0.0895946805893369,0.12521185584471045,0.1528978885028595,0.16400071360423016,0.14907067580546146,0.1167460313742748,0.07631518668329738,0.045673832000212286
9,4375000,1.1605836153030396,1.508039951324463,1.4804946184158323,1.3865622282028198,1.4242208003997805,1.9259415864944456,0.39702,2.0,-1.72935,0.010902565906299507,0.005384731328039354,0.0009979457696735637,0.0,0.0,0.00022527623705465203,0.01410715328557971,0.048425798200165224,0.08822163302411638,0.1219841367955985,0.14946109801593663,0.16201908139852128,0.14928988595429515,0.11904510461652752,0.08006107222596201,0.04987451724223043
9,4425000,1.3409626483917236,2.184781312942505,1.6413731575012207,1.6905405521392822,1.413262963294983,2.217768669128418,0.35692,1.0,-1.82736,0.009977797926407905,0.004806930804289343,0.0008180633817607064,0.0,0.0,2.0423414194521587e-05,0.012317403148628909,0.04426100339999956,0.08333602650739118,0.11803806980111425,0.14673666335100977,0.16125831991386255,0.15191450002519272,0.12468634512206615,0.08648118561803426,0.05534726758604822
9,4475000,1.3371931314468384,1.928177833557129,1.558457851409912,1.4747360944747925,1.372044563293457,1.999799847602844,0.3839,2.0,-1.5798,0.011624276599103749,0.005641829875257034,0.000985849462980873,0.0,0.0,0.0,0.008653488249363366,0.0350803359392184,0.07249592192553853,0.11069735862169086,0.1433801246000927,0.16240596613610303,0.15775636035990387,0.13345750598331557,0.09512880244171155,0.06269217980572056
9,4525000,1.5218045711517334,2.0116522312164307,1.7811508178710938,1.8489668369293213,1.3686712980270386,2.0981781482696533,0.36424,1.0,-2.22858,0.015223962198316838,0.007437846858076995,0.0013296159376864829,0.0,0.0,0.0,0.004000258454278876,0.022896259466813538,0.05662779398404341,0.09879643347267492,0.13792455492943584,0.16424822537863384,0.1653781877648303,0.14473341845420193,0.10713979951600133,0.07426364358500566
9,4575000,1.394869327545166,1.9260146617889404,1.6510653495788574,1.658503532409668,1.367634415626526,2.073450803756714,0.36746,1.0,-2.47561,0.01387365774843455,0.006217547452895755,0.0007706831164740654,0.0,0.0,0.0,0.000964744289237252,0.012833716629115812,0.04155431732204443,0.08675529599046974,0.13306990443380906,0.1668737661721516,0.17404842753933764,0.15728768944534793,0.11991176763354959,0.08583848222713263
9,4625000,1.5072439908981323,1.9321571588516235,1.721678376197815,1.700705885887146,1.572310209274292,2.18175745010376,0.36746,1.0,-2.85557,0.008283917683307397,0.0032377782465844475,8.674017208475855e-05,0.0,0.0,0.0,0.0,0.006616669447662712,0.030067596935511167,0.07667806027166445,0.12968264278882002,0.16967146173748435,0.18178921532715087,0.16840859707584652,0.1308712500838706,0.09460607023001269
9,4675000,1.419245362281799,1.918322324752808,1.7007906436920166,1.6941787004470823,1.5016591548919678,1.975153923034668,0.37034,1.0,-2.99478,0.006286279743515309,0.0023733262586190006,0.0,0.0,0.0,0.0,0.0,0.0031363166237870443,0.021675461539070007,0.06759787063274855,0.12527983953339294,0.17041619250861453,0.18676572848970216,0.17627533497720269,0.13901214619569663,0.10118150349765116
9,4725000,1.3250620365142822,1.972983479499817,1.6977102756500244,1.706539750099182,1.3504884243011477,2.032955884933472,0.36312,1.0,-3.60602,0.005716659053452708,0.002158271282331503,0.0,0.0,0.0,0.0,0.0,0.0018504569260735535,0.018358258916609034,0.06316249634278062,0.12154123727673584,0.16859392670514622,0.18813980350976883,0.18089901297158675,0.14441368609793662,0.10516619091757835
9,4775000,1.4058655500411987,2.1006290912628174,1.7544955015182495,1.7763473987579346,1.4343390464782717,1.94241201877594,0.37016,1.0,-3.33701,0.009021949702348993,0.004159932205155454,0.0005929757577637298,0.0,0.0,0.0,0.0,0.003356614130673457,0.02122851741014567,0.06398750087734956,0.11796246646460719,0.1629204885531646,0.18381065339281763,0.1797433995874686,0.14581805623887717,0.10739744567962795
9,4825000,1.1662439107894895,1.794471025466919,1.5212974548339844,1.4551987648010254,1.2625513076782229,2.2858052253723145,0.37264,0.0,-3.02917,0.014166323920527088,0.006578377342859969,0.000967615407010322,0.0,0.0,0.0,0.0,0.0052542333054424965,0.024474796001026144,0.06480679988580622,0.11426095192633619,0.15719157564069758,0.1788600344242878,0.17750162830443908,0.14643501340031465,0.10950265044125251
9,4875000,1.0677151679992676,1.5099337100982666,1.3054873943328855,1.2818509340286257,1.3382627964019775,2.1870832443237305,0.40712,0.0,-2.97791,0.019805525825777492,0.009758732015450518,0.0017946628086316968,0.0,0.0,0.0,0.0,0.004569948428979007,0.022061146365716953,0.06061760048366788,0.10947584978487525,0.15311709324765746,0.17672045889691448,0.17756455504636984,0.14931257737045703,0.11520184972550242
9,4925000,1.1716068983078003,1.661213517189026,1.535729169845581,1.432095289230347,1.3489121198654177,2.0415077209472656,0.37804,0.0,-3.09234,0.02002344255882138,0.01008069279656872,0.0019832185115930797,0.0,0.0,0.0,0.0,0.0025257097633111015,0.01734886106773725,0.05594888730853715,0.10712561734990096,0.15234346583354752,0.17755192648526555,0.1803652709389421,0.15383655885980585,0.12086634852596928
9,4975000,1.062357783317566,1.766618251800537,1.3825315237045288,1.352364182472229,1.354490876197815,2.1040477752685547,0.38114,0.0,-3.40259,0.015648483546684137,0.007463934396042203,0.0012240553779865407,0.0,0.0,0.0,0.0,0.001212717900136492,0.014053574211916012,0.052921209616620585,0.1067475643420489,0.15425255366294113,0.18041830633537725,0.1842110125140783,0.15782545904937129,0.12402112904679718
9,5025000,1.2095757722854614,1.7576605081558228,1.4625250101089478,1.454540491104126,1.3746830224990845,2.138752222061157,0.36852,0.0,-3.74664,0.01375154774983177,0.005530661108777431,0.0002665967163039253,0.0,0.0,0.0,0.0,0.0004948838713437135,0.01143131106977158,0.04960068179022643,0.10501399921685338,0.1549873056451938,0.18266705702985708,0.18759640253592166,0.1614162926391039,0.12724326062681546
9,5075000,1.0735186338424685,1.8627244234085083,1.407485008239746,1.2975304126739502,1.4207258224487305,2.267367124557495,0.38616,0.0,-3.14515,0.018047174074662185,0.007741048205671236,0.0007296414327114131,0.0,0.0,0.0,0.0,0.0,0.008478749449449005,0.04423642560543929,0.09971300168865897,0.1519662790503504,0.1817680955271185,0.18873533251696656,0.16510562590653394,0.1334786265424385
9,5125000,1.3348710536956787,1.7630150318145752,1.5660690069198608,1.451231837272644,1.3353683948516846,1.9929356575012207,0.37136,1.0,-3.50293,0.019251520068860523,0.008938218885282392,0.0013137292376906818,0.0,0.0,0.0,0.0,0.0,0.00713521651694238,0.04104032036462818,0.09600693833861812,0.149541744842764,0.18105749246687344,0.19013388154213406,0.16820270312092825,0.13737823461527793
9,5175000,1.253610134124756,1.750895380973816,1.3710312843322754,1.4356834888458252,1.364083170890808,1.9329712390899656,0.36932,0.0,-4.02192,0.014400365860522032,0.007031885906308244,0.0012548666538822553,0.0,0.0,0.0,0.0,0.0,0.006055932834320927,0.03860884199056119,0.09378728596358077,0.14946393690644624,0.18357737275591812,0.19484833730782852,0.17223904359630907,0.13873213022432268
9,5225000,1.0276055335998535,1.577155351638794,1.4266411066055298,1.2579721212387085,1.4079363346099854,2.241493463516236,0.39568,0.0,-4.02488,0.010421664976619343,0.004698666844603443,0.0006010668178834305,0.0,0.0,0.0,0.0,0.0,0.005106662481196579,0.036399317006131984,0.09175371843801537,0.14990037674642703,0.18674622526153098,0.19931834343137067,0.17537891690603927,0.13967504109018195
9,5275000,1.311806559562683,1.7822922468185425,1.473047375679016,1.4614421129226685,1.3385063409805298,2.0840439796447754,0.3925,1.0,-3.98129,0.0094181021614043,0.00355571658882584,0.0,0.0,0.0,0.0,0.0,0.0,0.005681488630262015,0.03724352509097593,0.09229857013243888,0.15046479730216494,0.1871084394562209,0.19906989470256764,0.17517183835878333,0.13998762757635622
9,5325000,1.2903779745101929,1.7897820472717283,1.6797465085983276,1.589917778968811,1.4645543098449707,2.042536973953247,0.37106,3.0,-3.78082,0.011487050559398622,0.004336828750713463,0.0,0.0,0.0,0.0,0.0,0.0,0.00587599086428046,0.03733441288913007,0.09193132501339005,0.14992825426777956,0.18622233877924346,0.19771171477522975,0.17447935339855267,0.1406927307022819
9,5375000,1.1577208042144775,1.80646014213562,1.628856539726257,1.4128798246383667,1.4226300716400146,2.373427152633667,0.38126,1.0,-3.49847,0.015129754515437166,0.005887717507173716,0.0001381549312513415,0.0,0.0,0.0,0.0,0.0,0.00548928813327195,0.03585501510691681,0.08956743614274705,0.14750119266837036,0.1844281678570642,0.19701603807018103,0.17560292337501,0.14338431169257645
9,5425000,1.4164435863494873,1.9354122877120967,1.6209369897842407,1.7633192539215088,1.3908929824829102,2.2236030101776123,0.3678,0.0,-4.07397,0.017292957694156865,0.007021835984331365,0.000387860836016249,0.0,0.0,0.0,0.0,0.0,0.005611703031015576,0.03569620334847649,0.08865407160807778,0.14569683146552495,0.18275732340794829,0.19586189125868644,0.17579452694955805,0.1452247944162079
9,5475000,1.230650544166565,1.7539119720458984,1.5859653949737549,1.469478964805603,1.4587929248809814,2.085608959197998,0.37754,0.0,-3.17114,0.015467885818708232,0.0068054093664135324,0.0007596508380321631,0.0,0.0,0.0,0.0,0.0,0.006362721069996933,0.03722605319398029,0.08997123373301205,0.14578125407712322,0.18228500105598963,0.19522771918908735,0.17526930714415956,0.14484376451349706
9,5525000,1.3016659021377563,1.7657480239868164,1.4929916858673096,1.5466581583023071,1.4198979139328003,2.2182061672210693,0.36452,0.0,-3.80982,0.016101589504530504,0.00851561932583323,0.002429050462480976,0.000594208802061531,0.0,0.0,0.0,0.0,0.006353956840448404,0.036865010208943845,0.08953317552212303,0.14546124721707893,0.18215129488746945,0.1947433428246501,0.174176728624348,0.143074775780032
9,5575000,1.6197223663330078,1.924624800682068,1.7915359735488892,1.793962836265564,1.5173254013061523,2.3989574909210205,0.3734,0.0,-3.21459,0.018868985090000377,0.010448742845486062,0.003449000853094628,0.0009667344738621045,0.0,0.0,0.0,0.0,0.007091967805070179,0.0375498491620912,0.08916393845023352,0.1441538347274,0.18074501509769658,0.19305544382632472,0.1726484621142325,0.14185802555450802
9,5625000,1.3986588716506958,1.8926053047180176,1.8294196128845213,1.7375366687774658,1.659107685089111,2.787155866622925,0.37398,0.0,-3.36403,0.020390092402489627,0.010416084238491757,0.0026470307150154543,0.0005902954020250593,0.0,0.0,0.0,0.0,0.0067288195726569935,0.03703756667023922,0.08878624708101672,0.14394376111415613,0.1808382830140194,0.19353810997361104,0.17303831769661196,0.14204539211966669
9,5675000,1.2211867570877075,1.7861279249191284,1.6371797323226929,1.4185770750045776,1.455866813659668,2.3635549545288086,0.37598,0.0,-3.89372,0.01938012116660792,0.009285327112377447,0.0015485944348126407,0.0,0.0,0.0,0.0,0.0,0.006465557163636014,0.037298461390593264,0.08979273140879943,0.1450028036142705,0.18122152591766047,0.1938524916123279,0.17347715678753403,0.1426752293913803
9,5725000,1.5102986097335815,2.0161948204040527,1.8439379930496216,1.790628433227539,1.5287920236587524,2.5897343158721924,0.36976,0.0,-3.60737,0.01961507256804925,0.010203109956020511,0.0022008063496006375,0.0,0.0,0.0,0.0,0.0,0.007066158017928459,0.03841651077554743,0.09049899551272467,0.14480713392419015,0.18042327292592206,0.19266570572120592,0.17231339748518942,0.1417898367636214
9,5775000,1.2618688344955444,1.8238444328308103,1.639675498008728,1.445139765739441,1.3483383655548096,2.4304003715515137,0.38134,0.0,-3.78395,0.016371022595186146,0.00880462327590776,0.0020641413599968876,0.0,0.0,0.0,0.0,0.0,0.007937995321687806,0.0399180806169326,0.09172091984430945,0.1457224084441168,0.18145828707164977,0.19325953824081946,0.1720338675749102,0.14070911565448327
9,5825000,1.2898110151290894,1.8751463890075684,1.5277830362319946,1.5824925899505615,1.4840961694717407,2.4402246475219727,0.37476,0.0,-3.62881,0.014717689542711855,0.006948546394940087,0.0012123406725460621,0.00013604749344836453,0.0,0.0,0.0,0.0,0.007988549747732915,0.040244137266006515,0.09272290175896003,0.14711095317286274,0.18285921557189874,0.19407956375520966,0.17199770237302478,0.1399823522506582
9,5875000,1.206921100616455,1.8485894203186035,1.5179362297058103,1.5271859169006348,1.36890709400177,2.166391134262085,0.37424,0.0,-3.55969,0.016581557031082824,0.007108648933048078,0.0008603763812626313,0.00022381084983295345,0.0,0.0,0.0,0.0,0.007734540349704669,0.04010034754527418,0.09318571883353514,0.14813032115419594,0.1834083962721395,0.1932234154557702,0.17040551217382585,0.139037355020328
9,5925000,1.088655948638916,1.5848989486694336,1.4799869060516355,1.344374656677246,1.3913960456848145,2.304827213287353,0.39038,0.0,-3.78337,0.01949689032233785,0.009006666479023484,0.0014127693904056108,0.00013696340162407388,0.0,0.0,0.0,0.0,0.007889109609937106,0.04052240683170922,0.09346124854661286,0.14808034234660286,0.18286243311315475,0.1920297179110899,0.1684400943220385,0.13666135772546376
9,5975000,1.344013214111328,1.92095410823822,1.626529574394226,1.4956284761428833,1.5101240873336792,2.3100662231445312,0.37706,0.0,-3.65493,0.018759608585114287,0.008836724522445228,0.0013799843611561112,0.0,0.0,0.0,0.0,0.0,0.008389829623450456,0.041973807954080594,0.0953857514792298,0.1495839169196682,0.1833720307139968,0.19173325063662297,0.1669251326606758,0.13365996254355977
9,6025000,1.274523377418518,1.836719632148743,1.7018824815750122,1.5480271577835083,1.5183528661727903,2.4371471405029297,0.37448,0.0,-3.27672,0.018655053895038458,0.008925622142304602,0.0014809702220829634,0.0,0.0,0.0,0.0,0.0008175956826307476,0.010858297344428683,0.04523303848760155,0.09784828480725861,0.150179614747684,0.1820202390299359,0.18898913007787943,0.1639919135867114,0.13100023997644375
9,6075000,1.20051908493042,1.7574347257614136,1.6094504594802856,1.4627976417541504,1.4350550174713137,2.177212953567505,0.38062,0.0,-3.59228,0.017310225460733443,0.008209415991571076,0.0013169662057257961,0.0,0.0,0.0,0.0,0.0016384149184410224,0.01401153092428473,0.04986371384862669,0.10193412819871878,0.152012764416652,0.1815019328974317,0.1862541024421525,0.15992519185270962,0.12602161284295257
9,6125000,1.0967894792556765,1.6586532592773438,1.4926300048828125,1.3179996013641355,1.371792912483215,2.0381901264190674,0.38288,0.0,-3.66799,0.014030434025037434,0.006412970448864045,0.0008778540215713582,0.0,0.0,0.0,0.0,0.002966179522776026,0.018480261795175132,0.056358633095966656,0.1072620635206762,0.1543575560883801,0.1815117662479081,0.18396378720232198,0.15494500922604557,0.11883348480527742
9,6175000,1.4640048742294312,1.8612293004989624,1.730833888053894,1.7336939573287964,1.4967961311340332,2.211350679397583,0.38078,1.0,-3.42227,0.009480001886404396,0.003941956366889122,0.00028545913455993953,0.0,0.0,0.0,0.0,0.004844434640114844,0.0228128264831097,0.06214748823304561,0.11197576314147314,0.15703132507550793,0.18216541775832798,0.18275565605004854,0.15060697730080785,0.11195269392971091
9,6225000,1.283780574798584,1.6364121437072754,1.637199878692627,1.3761355876922607,1.4377915859222412,2.087102174758911,0.38836,1.0,-3.06309,0.005572099904435105,0.0023218414945942543,0.00017160989535030594,0.0,0.0,0.0,1.7459480448817446e-05,0.006599345867766294,0.026322982464560076,0.06628138118041431,0.11516506827330159,0.15891747781216592,0.1821272438791442,0.18148901135226816,0.1476635256029932,0.10735095279255785
9,6275000,1.6973665952682495,1.659870982170105,1.6372824907302856,1.755637288093567,1.4502345323562622,1.9039909839630127,0.3832,2.0,-2.87789,0.003945023288084733,0.0014894067306077655,0.0,0.0,0.0,0.0,2.844927193873827e-05,0.0075643678864606755,0.028755742502235,0.06935420855079215,0.11786560413800289,0.16070498936071093,0.1821508404475555,0.18000033761488868,0.14491145607270697,0.10322957413601591
